ID_Falla,Machine Name,EQ Type,Shift,Cluster
720,AUSTRIA,Robot,1st,A
721,AUSTRIA,IMM,2nd,A
722,AUSTRIA,IMM,2nd,A
723,AUSTRIA,IMM,2nd,A
724,AUSTRIA,Robot,3rd,A
725,AUSTRIA,IMM,2nd,A
726,AUSTRIA,Robot,3rd,A
727,AUSTRIA,Robot,3rd,A
728,AUSTRIA,Robot,2nd,A
729,AUSTRIA,Robot,3rd,A
730,AUSTRIA,Robot,2nd,A
731,AUSTRIA,Robot,3rd,A
732,AUSTRIA,Robot,2nd,A
733,AUSTRIA,Robot,2nd,A
734,AUSTRIA,IMM,3rd,A
735,AUSTRIA,IMM,3rd,A
736,AUSTRIA,Robot,1st,A
737,AUSTRIA,Robot,3rd,A
738,AUSTRIA,IMM,3rd,A
739,AUSTRIA,Robot,3rd,A
740,AUSTRIA,Secador,1st,A
741,AUSTRIA,Robot,1st,A
742,AUSTRIA,IMM,2nd,A
743,AUSTRIA,IMM,3rd,A
744,AUSTRIA,IMM,3rd,A
745,AUSTRIA,Cargador,3rd,A
746,AUSTRIA,Robot,3rd,A
747,AUSTRIA,Robot,1st,A
748,AUSTRIA,Robot,2nd,A
749,AUSTRIA,IMM,2nd,A
750,AUSTRIA,IMM,2nd,A
751,AUSTRIA,Termoregulador,2nd,A
752,AUSTRIA,IMM,3rd,A
753,AUSTRIA,Robot,1st,A
754,AUSTRIA,Laser,3rd,A
755,AUSTRIA,Robot,2nd,A
756,AUSTRIA,Fixture,3rd,A
757,AUSTRIA,Laser,3rd,A
758,AUSTRIA,IMM,3rd,A
759,AUSTRIA,Termoregulador,2nd,A
760,AUSTRIA,Termoregulador,3rd,A
761,AUSTRIA,Secador,1st,A
762,AUSTRIA,Robot,2nd,A
763,AUSTRIA,Robot,3rd,A
764,AUSTRIA,IMM,3rd,A
765,AUSTRIA,Andom,3rd,A
766,AUSTRIA,Robot,2nd,A
767,AUSTRIA,Robot,2nd,A
768,AUSTRIA,Robot,3rd,A
769,AUSTRIA,Fixture,3rd,A
770,AUSTRIA,Controlador,3rd,A
771,AUSTRIA,Robot,3rd,A
772,AUSTRIA,Fixture,1st,A
773,AUSTRIA,Robot,2nd,A
774,AUSTRIA,Robot,3rd,A
775,AUSTRIA,IMM,1st,A
776,AUSTRIA,IMM,1st,A
777,AUSTRIA,IMM,1st,A
778,AUSTRIA,IMM,3rd,A
779,AUSTRIA,Robot,1st,A
780,AUSTRIA,IMM,1st,A
781,AUSTRIA,Secador,3rd,A
782,AUSTRIA,IMM,3rd,A
783,AUSTRIA,IMM,3rd,A
784,AUSTRIA,IMM,3rd,A
785,AUSTRIA,Andom,3rd,A
786,AUSTRIA,IMM,3rd,A
787,AUSTRIA,Cargador,1st,A
788,AUSTRIA,Blender,1st,A
789,AUSTRIA,Cargador,3rd,A
790,AUSTRIA,IMM,3rd,A
791,AUSTRIA,IMM,1st,A
792,AUSTRIA,Cargador,3rd,A
793,AUSTRIA,IMM,3rd,A
794,AUSTRIA,Secador,3rd,A
795,AUSTRIA,Secador,1st,A
796,AUSTRIA,Secador,1st,A
797,AUSTRIA,Cargador,2nd,A
798,AUSTRIA,Cargador,1st,A
799,AUSTRIA,Secador,2nd,A
800,AUSTRIA,Secador,2nd,A
801,AUSTRIA,Secador,3rd,A
802,AUSTRIA,IMM,2nd,A
803,AUSTRIA,IMM,3rd,A
804,AUSTRIA,IMM,3rd,A
805,AUSTRIA,IMM,3rd,A
806,AUSTRIA,Fixture,2nd,A
807,AUSTRIA,Blender,2nd,A
808,AUSTRIA,IMM,3rd,A
809,AUSTRIA,Blender,3rd,A
810,AUSTRIA,Blender,3rd,A
811,AUSTRIA,Blender,2nd,A
812,AUSTRIA,Blender,2nd,A
813,AUSTRIA,Blender,2nd,A
814,AUSTRIA,IMM,2nd,A
815,AUSTRIA,Blender,3rd,A
816,AUSTRIA,Blender,3rd,A
817,AUSTRIA,Secador,2nd,A
818,AUSTRIA,IMM,2nd,A
819,AUSTRIA,Secador,3rd,A
820,AUSTRIA,Blender,1st,A
821,AUSTRIA,Secador,1st,A
822,AUSTRIA,Blender,3rd,A
823,AUSTRIA,Secador,3rd,A
824,AUSTRIA,IMM,3rd,A
825,AUSTRIA,Blender,1st,A
826,AUSTRIA,Blender,1st,A
827,AUSTRIA,IMM,1st,A
828,AUSTRIA,IMM,1st,A
829,AUSTRIA,Blender,2nd,A
830,AUSTRIA,Blender,2nd,A
831,AUSTRIA,Secador,3rd,A
832,AUSTRIA,IMM,3rd,A
833,AUSTRIA,Blender,2nd,A
834,AUSTRIA,Cargador,1st,A
835,AUSTRIA,IMM,2nd,A
836,AUSTRIA,IMM,3rd,A
837,AUSTRIA,IMM,2nd,A
838,AUSTRIA,Blender,3rd,A
839,AUSTRIA,IMM,3rd,A
840,AUSTRIA,Controlador,1st,A
841,BALOO,Termoregulador,2nd,C
842,BALOO,Security Cage,2nd,C
843,BALOO,Secador,2nd,C
844,BALOO,Blender,2nd,C
845,BALOO,Controlador,2nd,C
846,BALOO,Blender,2nd,C
847,BALOO,Termoregulador,1st,C
848,BALOO,Termoregulador,1st,C
849,BALOO,IMM,2nd,C
850,BALOO,Robot,2nd,C
851,BALOO,IMM,2nd,C
852,BALOO,IMM,2nd,C
853,BALOO,IMM,1st,C
854,BALOO,IMM,2nd,C
855,BALOO,Blender,1st,C
856,BALOO,Robot,2nd,C
857,BALOO,Secador,3rd,C
858,BALOO,IMM,2nd,C
859,BALOO,Termoregulador,2nd,C
860,BALOO,Blender,2nd,C
861,BALOO,IMM,3rd,C
862,BALOO,IMM,3rd,C
863,BALOO,Fixture,3rd,C
864,BALOO,IMM,3rd,C
865,BALOO,IMM,3rd,C
866,BALOO,Robot,3rd,C
867,BALOO,Blender,1st,C
868,BALOO,IMM,1st,C
869,BALOO,IMM,1st,C
870,BALOO,Blender,3rd,C
871,BALOO,Blender,1st,C
872,BALOO,IMM,1st,C
873,BALOO,Blender,1st,C
874,BALOO,Blender,2nd,C
875,BALOO,Fixture,1st,C
876,BALOO,Andom,2nd,C
877,BALOO,IMM,1st,C
878,BALOO,Blender,3rd,C
879,BALOO,IMM,3rd,C
880,BALOO,Controlador,1st,C
881,BALOO,IMM,2nd,C
882,BALOO,IMM,3rd,C
883,BALOO,Controlador,3rd,C
884,BALOO,IMM,1st,C
885,BALOO,IMM,2nd,C
886,BALOO,IMM,1st,C
887,BALOO,Thermo,1st,C
888,BALOO,Termoregulador,1st,C
889,BALOO,Fixture,2nd,C
890,BALOO,IMM,1st,C
891,BALOO,Termoregulador,3rd,C
892,BALOO,Blender,1st,C
893,BALOO,Blender,1st,C
894,BALOO,Blender,1st,C
895,BALOO,Cargador,2nd,C
896,BALOO,Secador,3rd,C
897,BALOO,Robot,2nd,C
898,BALOO,Cargador,2nd,C
899,BALOO,Blender,2nd,C
900,BALOO,Cargador,3rd,C
901,BALOO,Secador,3rd,C
902,BALOO,Blender,1st,C
903,BALOO,Secador,1st,C
904,BALOO,IMM,1st,C
905,BALOO,Robot,2nd,C
906,BALOO,IMM,1st,C
907,BALOO,Secador,1st,C
908,BALOO,Blender,2nd,C
909,BALOO,IMM,2nd,C
910,BALOO,Blender,2nd,C
911,BALOO,Blender,1st,C
912,BALOO,IMM,2nd,C
913,BALOO,IMM,2nd,C
914,BALOO,Robot,2nd,C
915,BALOO,Termoregulador,2nd,C
916,BALOO,Robot,2nd,C
917,BALOO,IMM,2nd,C
918,BALOO,Cargador,2nd,C
919,BALOO,IMM,3rd,C
920,BALOO,Robot,3rd,C
921,BALOO,Robot,1st,C
922,BALOO,Robot,1st,C
923,BALOO,Robot,1st,C
924,BALOO,IMM,3rd,C
925,BALOO,IMM,2nd,C
926,BALOO,Robot,2nd,C
927,BALOO,Blender,1st,C
928,BALOO,Blender,2nd,C
929,BALOO,IMM,2nd,C
930,BALOO,IMM,2nd,C
931,BALOO,Blender,3rd,C
932,BALOO,Robot,1st,C
933,BALOO,Blender,2nd,C
934,BALOO,Robot,2nd,C
935,BALOO,Robot,2nd,C
936,BALOO,IMM,2nd,C
937,BALOO,IMM,1st,C
938,BALOO,Secador,2nd,C
939,BALOO,Robot,2nd,C
940,BALOO,Blender,2nd,C
941,BALOO,Blender,1st,C
942,BALOO,Blender,1st,C
943,BALOO,Blender,1st,C
944,BALOO,Robot,2nd,C
945,BALOO,Blender,3rd,C
946,BALOO,Blender,3rd,C
947,BALOO,Blender,3rd,C
948,BALOO,Blender,1st,C
949,BATMAN,Blender,2nd,D
950,BATMAN,Blender,3rd,D
951,BATMAN,Blender,3rd,D
952,BATMAN,Controlador,1st,D
953,BATMAN,Robot,2nd,D
954,BATMAN,Robot,1st,D
955,BATMAN,Robot,3rd,D
956,BATMAN,Blender,3rd,D
957,BATMAN,Blender,1st,D
958,BATMAN,Blender,1st,D
959,BATMAN,Blender,1st,D
960,BATMAN,Robot,1st,D
961,BATMAN,Robot,1st,D
962,BATMAN,Blender,2nd,D
963,BATMAN,Blender,1st,D
964,BATMAN,Blender,1st,D
965,BATMAN,IMM,1st,D
966,BATMAN,Blender,1st,D
967,BATMAN,Robot,1st,D
968,BATMAN,Robot,2nd,D
969,BATMAN,Blender,2nd,D
970,BATMAN,IMM,3rd,D
971,BATMAN,Robot,3rd,D
972,BATMAN,IMM,3rd,D
973,BATMAN,Blender,2nd,D
974,BATMAN,Robot,1st,D
975,BATMAN,Blender,1st,D
976,BATMAN,Robot,3rd,D
977,BATMAN,Secador,1st,D
978,BATMAN,Blender,2nd,D
979,BATMAN,Cargador,2nd,D
980,BATMAN,Cargador,3rd,D
981,BATMAN,Cargador,2nd,D
982,BATMAN,Cargador,2nd,D
983,BATMAN,Cargador,3rd,D
984,BATMAN,Cargador,1st,D
985,BATMAN,Blender,1st,D
986,BATMAN,Blender,1st,D
987,BATMAN,Robot,3rd,D
988,BATMAN,Blender,3rd,D
989,BATMAN,Blender,2nd,D
990,BATMAN,Blender,3rd,D
991,BATMAN,Robot,2nd,D
992,BATMAN,IMM,3rd,D
993,BATMAN,Robot,2nd,D
994,BATMAN,Robot,2nd,D
995,BATMAN,Robot,3rd,D
996,BATMAN,Robot,3rd,D
997,BATMAN,Blender,3rd,D
998,BATMAN,Loader,2nd,D
999,BATMAN,Robot,2nd,D
1000,BATMAN,Thermo,2nd,D
1001,BATMAN,Blender,1st,D
1002,BATMAN,Robot,3rd,D
1003,BATMAN,Cargador,3rd,D
1004,BATMAN,Blender,2nd,D
1005,BATMAN,Blender,2nd,D
1006,BATMAN,Blender,2nd,D
1007,BATMAN,Cargador,3rd,D
1008,BATMAN,Termoregulador,3rd,D
1009,BATMAN,Cargador,2nd,D
1010,BATMAN,Blender,3rd,D
1011,BATMAN,Blender,2nd,D
1012,BATMAN,Secador,1st,D
1013,BATMAN,Cargador,3rd,D
1014,BATMAN,Blender,3rd,D
1015,BATMAN,Cargador,2nd,D
1016,BATMAN,Blender,2nd,D
1017,BATMAN,Blender,2nd,D
1018,BATMAN,Termoregulador,2nd,D
1019,BATMAN,Blender,2nd,D
1020,BATMAN,Cargador,3rd,D
1021,BATMAN,Blender,2nd,D
1022,BATMAN,Blender,2nd,D
1023,BATMAN,Robot,2nd,D
1024,BATMAN,Cargador,1st,D
1025,BONITA,Cargador,3rd,B
1026,BONITA,Blender,2nd,B
1027,BONITA,Cargador,2nd,B
1028,BONITA,Robot,3rd,B
1029,BONITA,Robot,1st,B
1030,BONITA,Robot,3rd,B
1031,BONITA,Robot,2nd,B
1032,BONITA,Blender,3rd,B
1033,BONITA,Blender,2nd,B
1034,BONITA,Robot,3rd,B
1035,BONITA,Blender,2nd,B
1036,BONITA,Blender,2nd,B
1037,BONITA,Blender,3rd,B
1038,BONITA,Cargador,3rd,B
1039,BONITA,Blender,3rd,B
1040,BONITA,Blender,3rd,B
1041,BONITA,Cargador,3rd,B
1042,BONITA,Blender,1st,B
1043,BONITA,Blender,1st,B
1044,BONITA,Cargador,3rd,B
1045,BONITA,Robot,2nd,B
1046,CAIFANES,Blender,3rd,A
1047,CAIFANES,Blender,3rd,A
1048,CAIFANES,Cargador,3rd,A
1049,CAIFANES,Blender,1st,A
1050,CAIFANES,Blender,2nd,A
1051,CAIFANES,Blender,3rd,A
1052,CAIFANES,Robot,3rd,A
1053,CAIFANES,Blender,3rd,A
1054,CAIFANES,IMM,3rd,A
1055,CAIFANES,Robot,3rd,A
1056,CAIFANES,Robot,2nd,A
1057,CAIFANES,Cargador,2nd,A
1058,CAIFANES,Cargador,1st,A
1059,CAIFANES,Blender,3rd,A
1060,CAIFANES,Blender,2nd,A
1061,CAIFANES,Secador,1st,A
1062,CAIFANES,Blender,3rd,A
1063,CAIFANES,Cargador,2nd,A
1064,CAIFANES,IMM,1st,A
1065,CAIFANES,Termoregulador,1st,A
1066,CAIFANES,Blender,1st,A
1067,CAIFANES,Robot,1st,A
1068,CAIFANES,Blender,2nd,A
1069,CAIFANES,Blender,1st,A
1070,CAIFANES,Robot,1st,A
1071,CAIFANES,Cargador,1st,A
1072,CAIFANES,Robot,3rd,A
1073,CAIFANES,Blender,2nd,A
1074,CAIFANES,IMM,1st,A
1075,CAIFANES,Blender,3rd,A
1076,CAIFANES,Secador,1st,A
1077,CAIFANES,Security Cage,1st,A
1078,CAIFANES,Blender,1st,A
1079,CAIFANES,IMM,1st,A
1080,CAIFANES,IMM,2nd,A
1081,CAIFANES,IMM,1st,A
1082,CAIFANES,IMM,3rd,A
1083,CAIFANES,Termoregulador,2nd,A
1084,CAIFANES,IMM,1st,A
1085,CAIFANES,Blender,3rd,A
1086,CAIFANES,Robot,3rd,A
1087,CAIFANES,Blender,1st,A
1088,CAIFANES,Robot,1st,A
1089,CAIFANES,IMM,2nd,A
1090,CAIFANES,IMM,2nd,A
1091,CAIFANES,IMM,2nd,A
1092,CAIFANES,Fixture,2nd,A
1093,CAIFANES,IMM,2nd,A
1094,CAIFANES,IMM,3rd,A
1095,CAIFANES,Controlador,3rd,A
1096,CAIFANES,IMM,2nd,A
1097,CAIFANES,Controlador,3rd,A
1098,CAIFANES,IMM,3rd,A
1099,CAIFANES,IMM,3rd,A
1100,CAIFANES,IMM,3rd,A
1101,CAIFANES,IMM,1st,A
1102,CAIFANES,IMM,2nd,A
1103,CAIFANES,Robot,3rd,A
1104,CAIFANES,Secador,1st,A
1105,CAIFANES,Blender,1st,A
1106,CAIFANES,IMM,2nd,A
1107,CAIFANES,IMM,2nd,A
1108,CAIFANES,IMM,2nd,A
1109,CAIFANES,Termoregulador,2nd,A
1110,CAIFANES,IMM,1st,A
1111,CAIFANES,Termoregulador,1st,A
1112,CAIFANES,IMM,1st,A
1113,CAIFANES,IMM,3rd,A
1114,CAIFANES,IMM,2nd,A
1115,CAIFANES,IMM,3rd,A
1116,CAIFANES,IMM,1st,A
1117,CAIFANES,IMM,1st,A
1118,CAIFANES,IMM,1st,A
1119,CAIFANES,Robot,2nd,A
1120,CAIFANES,Termoregulador,3rd,A
1121,CAIFANES,IMM,2nd,A
1122,CAIFANES,IMM,1st,A
1123,CAIFANES,IMM,1st,A
1124,CAIFANES,IMM,2nd,A
1125,CAIFANES,Termoregulador,1st,A
1126,CAIFANES,IMM,2nd,A
1127,CAIFANES,Thermo,2nd,A
1128,CAIFANES,IMM,1st,A
1129,CAIFANES,IMM,2nd,A
1130,CAIFANES,Hot runner,1st,A
1131,CAIFANES,IMM,2nd,A
1132,CAIFANES,IMM,1st,A
1133,CAIFANES,IMM,2nd,A
1134,CAIFANES,Termoregulador,2nd,A
1135,CAIFANES,Termoregulador,1st,A
1136,CAIFANES,Secador,3rd,A
1137,CAIFANES,Robot,2nd,A
1138,CAIFANES,IMM,2nd,A
1139,CAIFANES,Termoregulador,1st,A
1140,CAIFANES,Robot,2nd,A
1141,CAIFANES,Feeder,2nd,A
1142,CAIFANES,Termoregulador,3rd,A
1143,CAIFANES,Termoregulador,2nd,A
1144,CAIFANES,Termoregulador,3rd,A
1145,CAIFANES,Cargador,1st,A
1146,CAIFANES,IMM,1st,A
1147,CAIFANES,Secador,1st,A
1148,CAIFANES,Termoregulador,1st,A
1149,CANADA,Termoregulador,3rd,C
1150,CANADA,Robot,2nd,C
1151,CANADA,Robot,1st,C
1152,CANADA,IMM,3rd,C
1153,CANADA,IMM,1st,C
1154,CANADA,Cargador,2nd,C
1155,CANADA,IMM,2nd,C
1156,CANADA,IMM,3rd,C
1157,CANADA,Termoregulador,3rd,C
1158,CANADA,Cargador,3rd,C
1159,CANADA,IMM,3rd,C
1160,CANADA,Security Cage,3rd,C
1161,CANADA,IMM,1st,C
1162,CANADA,IMM,1st,C
1163,CANADA,IMM,1st,C
1164,CANADA,IMM,1st,C
1165,CANADA,Termoregulador,2nd,C
1166,CANADA,IMM,3rd,C
1167,CANADA,Termoregulador,1st,C
1168,CANADA,Termoregulador,3rd,C
1169,CANADA,Robot,1st,C
1170,CANADA,Robot,1st,C
1171,CANADA,Robot,1st,C
1172,CANADA,Robot,3rd,C
1173,CANADA,Robot,2nd,C
1174,CANADA,Robot,2nd,C
1175,CANADA,Robot,3rd,C
1176,CANADA,IMM,1st,C
1177,CANADA,Termoregulador,1st,C
1178,CANADA,Robot,1st,C
1179,CANADA,Robot,1st,C
1180,CANADA,IMM,1st,C
1181,CANADA,Thermo,1st,C
1182,CANADA,Andom,3rd,C
1183,CANADA,Security Cage,2nd,C
1184,CANADA,Robot,3rd,C
1185,CANADA,IMM,3rd,C
1186,CANADA,IMM,3rd,C
1187,CANADA,Termoregulador,3rd,C
1188,CANADA,Termoregulador,1st,C
1189,CANADA,Controlador,2nd,C
1190,CANADA,Termoregulador,2nd,C
1191,CANADA,IMM,1st,C
1192,CANADA,Termoregulador,1st,C
1193,CANADA,Termoregulador,1st,C
1194,CANADA,Termoregulador,2nd,C
1195,CANADA,IMM,2nd,C
1196,CANADA,IMM,3rd,C
1197,CANADA,IMM,3rd,C
1198,CANADA,IMM,2nd,C
1199,CANADA,IMM,2nd,C
1200,CANADA,Robot,1st,C
1201,CANADA,IMM,1st,C
1202,CANADA,IMM,1st,C
1203,CANADA,IMM,3rd,C
1204,CANADA,IMM,1st,C
1205,CANADA,IMM,1st,C
1206,CANADA,Robot,2nd,C
1207,CANADA,IMM,3rd,C
1208,CANADA,IMM,1st,C
1209,CANADA,IMM,3rd,C
1210,CANADA,Cortadora,1st,C
1211,CANADA,Cargador,1st,C
1212,CANADA,IMM,1st,C
1213,CANADA,IMM,3rd,C
1214,CANADA,Slider,1st,C
1215,CANADA,Cargador,3rd,C
1216,CANADA,Cargador,2nd,C
1217,CANADA,Cargador,1st,C
1218,CANADA,IMM,2nd,C
1219,CANADA,IMM,1st,C
1220,CANADA,Robot,2nd,C
1221,CANADA,Secador,1st,C
1222,CANADA,IMM,2nd,C
1223,CANADA,Cargador,1st,C
1224,CANADA,IMM,1st,C
1225,CANADA,Blender,1st,C
1226,CANADA,Secador,1st,C
1227,CANADA,IMM,2nd,C
1228,CANADA,IMM,2nd,C
1229,CANADA,Blender,2nd,C
1230,CANADA,IMM,1st,C
1231,CANADA,IMM,1st,C
1232,CANADA,IMM,1st,C
1233,CANADA,Robot,3rd,C
1234,CANADA,Cargador,2nd,C
1235,CANADA,Secador,2nd,C
1236,CANADA,Robot,3rd,C
1237,CANADA,Controlador,1st,C
1238,CANADA,IMM,3rd,C
1239,CANADA,IMM,1st,C
1240,CANADA,Blender,3rd,C
1241,CANADA,Secador,1st,C
1242,CANADA,Blender,3rd,C
1243,CANADA,IMM,1st,C
1244,CANADA,IMM,2nd,C
1245,CANADA,IMM,2nd,C
1246,CANADA,Blender,2nd,C
1247,CANADA,Fixture,2nd,C
1248,CANADA,IMM,2nd,C
1249,CANADA,IMM,1st,C
1250,CANADA,IMM,1st,C
1251,CANADA,IMM,3rd,C
1252,CANADA,Blender,3rd,C
1253,CANADA,IMM,2nd,C
1254,CANADA,IMM,2nd,C
1255,CANADA,Blender,3rd,C
1256,CANADA,Blender,1st,C
1257,CANADA,IMM,2nd,C
1258,CANADA,Termoregulador,1st,C
1259,CANADA,IMM,2nd,C
1260,CANADA,Robot,1st,C
1261,CANADA,Blender,1st,C
1262,CANADA,Blender,1st,C
1263,CANADA,IMM,3rd,C
1264,CANADA,IMM,3rd,C
1265,CANADA,IMM,2nd,C
1266,CANADA,Robot,3rd,C
1267,CANADA,IMM,2nd,C
1268,CANADA,IMM,1st,C
1269,CANADA,Blender,2nd,C
1270,CANADA,Blender,1st,C
1271,CANADA,Robot,1st,C
1272,CANADA,Blender,2nd,C
1273,CANADA,Blender,2nd,C
1274,CANADA,Blender,2nd,C
1275,CANADA,IMM,2nd,C
1276,CANADA,IMM,2nd,C
1277,CANADA,Blender,2nd,C
1278,CANADA,Blender,3rd,C
1279,CANADA,Blender,3rd,C
1280,CANADA,Blender,3rd,C
1281,CANADA,Blender,1st,C
1282,CANADA,Blender,2nd,C
1283,CANADA,Blender,2nd,C
1284,CANADA,Robot,2nd,C
1285,CANADA,Blender,1st,C
1286,CANADA,IMM,1st,C
1287,CANADA,IMM,1st,C
1288,CANADA,Blender,2nd,C
1289,CANADA,Robot,2nd,C
1290,CANADA,Blender,2nd,C
1291,CANADA,Blender,3rd,C
1292,CANADA,Blender,3rd,C
1293,CANADA,Blender,3rd,C
1294,CANADA,Blender,2nd,C
1295,CANADA,Blender,1st,C
1296,CANADA,Termoregulador,2nd,C
1297,CANADA,IMM,3rd,C
1298,CANADA,Robot,2nd,C
1299,CANADA,IMM,2nd,C
1300,CANADA,Robot,2nd,C
1301,CANADA,Robot,2nd,C
1302,CANADA,Robot,1st,C
1303,CANADA,IMM,2nd,C
1304,CANADA,Blender,3rd,C
1305,CANADA,Robot,1st,C
1306,CANADA,IMM,2nd,C
1307,CHAMACO,IMM,1st,C
1308,CHAMACO,Blender,3rd,C
1309,CHAMACO,IMM,2nd,C
1310,CHAMACO,Blender,2nd,C
1311,CHAMACO,Blender,2nd,C
1312,CHAMACO,Fixture,2nd,C
1313,CHAMACO,Blender,2nd,C
1314,CHAMACO,Termoregulador,1st,C
1315,CHAMACO,IMM,1st,C
1316,CHAMACO,IMM,2nd,C
1317,CHAMACO,Blender,2nd,C
1318,CHAMACO,IMM,2nd,C
1319,CHAMACO,Cargador,2nd,C
1320,CHAMACO,Secador,3rd,C
1321,CHAMACO,Blender,1st,C
1322,CHAMACO,IMM,1st,C
1323,CHAMACO,IMM,3rd,C
1324,CHAMACO,Robot,2nd,C
1325,CHAMACO,Robot,2nd,C
1326,CHAMACO,Blender,1st,C
1327,CHAMACO,IMM,3rd,C
1328,CHAMACO,Blender,1st,C
1329,CHAMACO,Blender,2nd,C
1330,CHAMACO,Blender,3rd,C
1331,CHAMACO,Blender,3rd,C
1332,CHAMACO,Blender,2nd,C
1333,CHAMACO,Blender,2nd,C
1334,CHAMACO,Blender,2nd,C
1335,CHAMACO,IMM,1st,C
1336,CHAMACO,Fixture,2nd,C
1337,CHAMACO,Secador,2nd,C
1338,CHAMACO,IMM,2nd,C
1339,CHAMACO,IMM,1st,C
1340,CHAMACO,IMM,1st,C
1341,CHAMACO,Robot,2nd,C
1342,CHAMACO,IMM,2nd,C
1343,CHAMACO,IMM,2nd,C
1344,CHAMACO,Robot,1st,C
1345,CHAMACO,Blender,3rd,C
1346,CHAMACO,Blender,3rd,C
1347,CHAMACO,Fixture,3rd,C
1348,CHAMACO,Fixture,2nd,C
1349,CHAMACO,IMM,2nd,C
1350,CHAMACO,Blender,2nd,C
1351,CHAMACO,Blender,2nd,C
1352,CHAMACO,Robot,1st,C
1353,CHAMACO,Blender,1st,C
1354,CHAMACO,IMM,3rd,C
1355,CHAMACO,IMM,1st,C
1356,CHAMACO,IMM,3rd,C
1357,CHAMACO,IMM,3rd,C
1358,CHAMACO,Termoregulador,3rd,C
1359,CHAMACO,Termoregulador,2nd,C
1360,CHAMACO,Robot,1st,C
1361,CHAMACO,Robot,2nd,C
1362,CHAMACO,Robot,2nd,C
1363,CHAMACO,IMM,1st,C
1364,CHAMACO,Termoregulador,2nd,C
1365,CHAMACO,Secador,3rd,C
1366,CHAMACO,Cargador,1st,C
1367,CHAMACO,Andom,3rd,C
1368,CHAMACO,Termoregulador,2nd,C
1369,CHAMACO,Secador,3rd,C
1370,CHANFLE,Secador,1st,C
1371,CHANFLE,Cargador,1st,C
1372,CHANFLE,Termoregulador,1st,C
1373,CHANFLE,Robot,1st,C
1374,CHANFLE,Robot,1st,C
1375,CHANFLE,IMM,2nd,C
1376,CHANFLE,IMM,2nd,C
1377,CHANFLE,IMM,2nd,C
1378,CHANFLE,IMM,2nd,C
1379,CHANFLE,Robot,2nd,C
1380,CHANFLE,Robot,2nd,C
1381,CHANFLE,Robot,2nd,C
1382,CHANFLE,Robot,2nd,C
1383,CHANFLE,Robot,3rd,C
1384,CHANFLE,Robot,3rd,C
1385,CHANFLE,Robot,3rd,C
1386,CHANFLE,IMM,3rd,C
1387,CHANFLE,IMM,1st,C
1388,CHANFLE,Cargador,1st,C
1389,CHANFLE,Cargador,3rd,C
1390,CHANFLE,Robot,3rd,C
1391,CHANFLE,Robot,3rd,C
1392,CHANFLE,IMM,3rd,C
1393,CHANFLE,Secador,1st,C
1394,CHANFLE,Cargador,1st,C
1395,CHANFLE,Cargador,1st,C
1396,CHANFLE,Cargador,2nd,C
1397,CHANFLE,Cargador,3rd,C
1398,CHANFLE,Secador,1st,C
1399,CHANFLE,IMM,1st,C
1400,CHANFLE,IMM,2nd,C
1401,CHANFLE,IMM,2nd,C
1402,CHANFLE,IMM,2nd,C
1403,CHANFLE,Termoregulador,2nd,C
1404,CHANFLE,IMM,2nd,C
1405,CHANFLE,Termoregulador,2nd,C
1406,CHANFLE,Secador,1st,C
1407,CHANFLE,Cargador,1st,C
1408,CHANFLE,Cargador,1st,C
1409,CHANFLE,Secador,1st,C
1410,CHANFLE,IMM,2nd,C
1411,CHANFLE,Blender,3rd,C
1412,CHANFLE,Robot,3rd,C
1413,CHANFLE,Termoregulador,1st,C
1414,CHANFLE,Termoregulador,1st,C
1415,CHANFLE,Secador,2nd,C
1416,CHANFLE,IMM,2nd,C
1417,CHANFLE,Secador,1st,C
1418,CHANFLE,Robot,1st,C
1419,CHANFLE,Robot,2nd,C
1420,CHANFLE,Robot,2nd,C
1421,CHANFLE,Jaula,2nd,C
1422,CHANFLE,Secador,2nd,C
1423,CHANFLE,Robot,2nd,C
1424,CHANFLE,Robot,2nd,C
1425,CHANFLE,Dryer,3rd,C
1426,CHANFLE,Termoregulador,3rd,C
1427,CHANFLE,Robot,3rd,C
1428,CHANFLE,IMM,1st,C
1429,CHANFLE,IMM,3rd,C
1430,CHANFLE,Blender,3rd,C
1431,CHANFLE,Robot,1st,C
1432,CHANFLE,IMM,1st,C
1433,CHANFLE,IMM,1st,C
1434,CHANFLE,IMM,2nd,C
1435,CHANFLE,Blender,1st,C
1436,CHANFLE,Blender,3rd,C
1437,CHANFLE,IMM,3rd,C
1438,CHANFLE,IMM,1st,C
1439,CHANFLE,IMM,1st,C
1440,CHANFLE,IMM,3rd,C
1441,CHANFLE,Robot,3rd,C
1442,CHANFLE,IMM,1st,C
1443,CHANFLE,IMM,3rd,C
1444,CHANFLE,Blender,3rd,C
1445,CHANFLE,Fixture,2nd,C
1446,CHANFLE,IMM,3rd,C
1447,CHANFLE,Andom,3rd,C
1448,CHANFLE,IMM,2nd,C
1449,CHANFLE,Fixture,2nd,C
1450,CHANFLE,IMM,2nd,C
1451,CHARROS,Blender,2nd,D
1452,CHARROS,IMM,3rd,D
1453,CHARROS,IMM,3rd,D
1454,CHARROS,IMM,3rd,D
1455,CHARROS,Blender,3rd,D
1456,CHARROS,Blender,3rd,D
1457,CHARROS,IMM,1st,D
